1101.039985 1185.678044 325.051980 0.177328 -0.984152
1101.724923 1185.800298 325.746535 0.174137 -0.984721
1102.410137 1185.920340 326.441091 0.171021 -0.985267
1103.095606 1186.038218 327.135646 0.167968 -0.985792
1103.781326 1186.153975 327.830201 0.164971 -0.986298
1104.467290 1186.267650 328.524757 0.162031 -0.986786
1105.153495 1186.379287 329.219312 0.159148 -0.987255
1105.839934 1186.488924 329.913868 0.156322 -0.987706
1106.526602 1186.596605 330.608423 0.153553 -0.988140
1107.213495 1186.702371 331.302978 0.150842 -0.988558
1107.900608 1186.806262 331.997534 0.148188 -0.988959
1108.587935 1186.908319 332.692089 0.145591 -0.989345
1109.275471 1187.008585 333.386645 0.143053 -0.989715
1109.963211 1187.107101 334.081200 0.140572 -0.990070
1110.651150 1187.203907 334.775755 0.138150 -0.990411
1111.339283 1187.299045 335.470311 0.135785 -0.990738
1112.027605 1187.392557 336.164866 0.133479 -0.991052
1112.716110 1187.484483 336.859422 0.131232 -0.991352
1113.404794 1187.574864 337.553977 0.129043 -0.991639
1114.093651 1187.663743 338.248532 0.126913 -0.991914
1114.782676 1187.751161 338.943088 0.124841 -0.992177
1115.471865 1187.837158 339.637643 0.122828 -0.992428
1116.161212 1187.921776 340.332199 0.120874 -0.992668
1116.850712 1188.005056 341.026754 0.118979 -0.992897
1117.540359 1188.087040 341.721309 0.117143 -0.993115
1118.230150 1188.167769 342.415865 0.115367 -0.993323
1118.920078 1188.247283 343.110420 0.113649 -0.993521
1119.610138 1188.325625 343.804976 0.111990 -0.993709
1120.300326 1188.402836 344.499531 0.110391 -0.993888
1120.990637 1188.478957 345.194086 0.108851 -0.994058
1121.681064 1188.554029 345.888642 0.107370 -0.994219
1122.371604 1188.628093 346.583197 0.105948 -0.994372
1123.062250 1188.701191 347.277753 0.104586 -0.994516
1123.752999 1188.773364 347.972308 0.103283 -0.994652
1124.443844 1188.844654 348.666863 0.102040 -0.994780
1125.134781 1188.915101 349.361419 0.100856 -0.994901
1125.825804 1188.984747 350.055974 0.099731 -0.995014
1126.516909 1189.053633 350.750530 0.098666 -0.995121
